transaction_id,transaction_date,card_number,card_type,merchant_name,merchant_category,merchant_state,merchant_city,transaction_status,transaction_amount,merchant_category_code,fraud_flag,cardholder_name,items,prices
FUHM39-OSMI-CFVPAG,2023-03-15 23:50,5349018839468510,mastercard,Subway,Fast Food,Connecticut,New Haven,Declined,6.59,MCC 5814,0,Hailey Perez,['Italian BMT'],[6.59]
IAMZV4-OKZ4-LONRJO,2023-05-18 09:59,2453537244447891,mastercard,Subway,Fast Food,Oregon,Portland,Pending,6.59,MCC 5814,0,Andrea Simmons,['Italian BMT'],[6.59]
62W0GN-DSVN-GE09AA,2023-04-16 11:06,5392947697280862,mastercard,Subway,Fast Food,Virginia,Virginia Beach,Declined,13.08,MCC 5814,0,Vanessa Ferguson,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
IQRPN9-355D-H1FNU1,2023-06-22 22:07,2314150958454365,mastercard,Subway,Fast Food,Louisiana,New Orleans,Successful,6.59,MCC 5814,0,Tiffany Allen,['Italian BMT'],[6.59]
D82NLL-DK7V-GL8ARL,2023-05-13 08:40,2238722722638631,mastercard,Subway,Fast Food,Alaska,Fairbanks,Declined,6.59,MCC 5814,0,Anthony Ward,['Italian BMT'],[6.59]
0PY23Q-U0NM-FOOM5M,2023-04-30 19:20,5150210935908667,mastercard,Subway,Fast Food,North Dakota,Fargo,Successful,6.59,MCC 5814,0,Jeremy Harding,['Italian BMT'],[6.59]
L73TXG-ZLE4-NN975F,2023-04-14 22:23,2286457579046080,mastercard,Subway,Fast Food,Alaska,Anchorage,Successful,6.59,MCC 5814,0,Patrick Duke,['Italian BMT'],[6.59]
YPKCLK-53TU-1KV3X2,2023-02-08 20:24,2717879778388071,mastercard,Subway,Fast Food,West Virginia,Charleston,Declined,6.59,MCC 5814,0,Jessica Perry,['Italian BMT'],[6.59]
OSJ7ZN-UJXQ-CUDVPE,2023-02-02 20:42,5137667955752200,mastercard,Subway,Fast Food,Georgia,Atlanta,Declined,6.59,MCC 5814,1,Nicholas Vazquez,['Italian BMT'],[6.59]
AQ0UNG-XNLQ-8ZREW9,2023-03-15 16:26,2643393271811422,mastercard,Subway,Fast Food,Connecticut,New Haven,Declined,6.59,MCC 5814,0,Dr. Patricia Gross,['Italian BMT'],[6.59]
TYSH0D-AKEP-O1DNNL,2023-06-10 17:26,5279378327652114,mastercard,Subway,Fast Food,Connecticut,New Haven,Pending,6.59,MCC 5814,0,Walter Richardson,['Italian BMT'],[6.59]
WFEO2H-NCVJ-XDBHNL,2023-02-26 20:49,2234515238359906,mastercard,Subway,Fast Food,Wyoming,Cheyenne,Pending,6.59,MCC 5814,0,Sean Woodward,['Italian BMT'],[6.59]
JQ5B28-NKI2-0P9PYC,2023-03-26 23:14,2235745996809813,mastercard,Subway,Fast Food,Minnesota,Saint Paul,Declined,6.59,MCC 5814,0,Sally Scott,['Italian BMT'],[6.59]
VGI3K6-N54R-5WGP58,2023-01-14 22:43,2687121112329271,mastercard,Subway,Fast Food,New Jersey,Jersey City,Successful,13.08,MCC 5814,0,Haley Williams,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
OEISK4-7NPE-RZZEUX,2023-01-08 06:51,2270972826952151,mastercard,Subway,Fast Food,Virginia,Norfolk,Successful,6.59,MCC 5814,0,Danielle Valentine,['Italian BMT'],[6.59]
F6FV8B-IX2P-GI28GR,2023-02-10 15:19,2720055736342626,mastercard,Subway,Fast Food,New Jersey,Newark,Pending,6.59,MCC 5814,0,Kyle Mayer,['Italian BMT'],[6.59]
24KAQV-RPT9-615YTM,2023-05-12 17:32,2496780788627903,mastercard,Subway,Fast Food,North Dakota,Fargo,Pending,6.59,MCC 5814,0,Vanessa Ferguson,['Italian BMT'],[6.59]
J3AW03-O7RT-BVDKCT,2023-04-09 22:26,2228120702390103,mastercard,Subway,Fast Food,California,Los Angeles,Pending,32.050000000000004,MCC 5814,0,Michael Smith,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara', 'Subway Club', 'Turkey Breast']","[6.59, 6.49, 5.99, 6.99, 5.99]"
AWEQOP-ZYDZ-2P9ZAM,2023-03-29 08:25,5450787452575430,mastercard,Subway,Fast Food,New York,New York,Successful,13.08,MCC 5814,0,Haley Williams,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
PV78QZ-2TLU-6HSBNC,2023-06-05 19:00,2720980042865806,mastercard,Subway,Fast Food,Mississippi,Gulfport,Successful,6.59,MCC 5814,0,Tony Powell,['Italian BMT'],[6.59]
VCFAAA-FICJ-V47SZS,2023-04-04 20:50,2266369729375174,mastercard,Subway,Fast Food,Missouri,Kansas City,Pending,6.59,MCC 5814,0,April Nguyen,['Italian BMT'],[6.59]
FGSAJD-T1DL-QHKAIJ,2023-01-11 21:47,2710361297372271,mastercard,Subway,Fast Food,New Mexico,Albuquerque,Successful,6.59,MCC 5814,0,Kyle Mayer,['Italian BMT'],[6.59]
6T2AKR-IHT8-NJT45T,2023-05-29 08:48,2298653985704694,mastercard,Subway,Fast Food,Texas,Houston,Successful,19.07,MCC 5814,0,Vanessa Ferguson,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara']","[6.59, 6.49, 5.99]"
Q6ZZWW-WLDS-S4OAT8,2023-06-14 18:28,2622803347658982,mastercard,Subway,Fast Food,Tennessee,Nashville,Declined,6.59,MCC 5814,0,Tony Powell,['Italian BMT'],[6.59]
YXP7DP-DD88-YYPBKT,2023-03-18 19:12,5300725916928367,mastercard,Subway,Fast Food,Arizona,Phoenix,Successful,6.59,MCC 5814,0,Ryan Wolfe,['Italian BMT'],[6.59]
52XGK8-K8GD-4AM3ZI,2023-04-10 11:00,2703062326068828,mastercard,Subway,Fast Food,Mississippi,Jackson,Declined,6.59,MCC 5814,0,Jacob Wiley,['Italian BMT'],[6.59]
LHXYIJ-NZ9Y-2LXAZ5,2023-02-05 17:15,2553726199822252,mastercard,Subway,Fast Food,New Mexico,Rio Rancho,Declined,6.59,MCC 5814,0,Jacob Wiley,['Italian BMT'],[6.59]
H5BW9E-7ZJV-SCU9FZ,2023-02-01 17:30,2388556780820972,mastercard,Subway,Fast Food,Nebraska,Omaha,Successful,6.59,MCC 5814,0,Jacob Wiley,['Italian BMT'],[6.59]
NWHQ3Y-OPYC-10VF2Z,2023-04-19 22:27,2225844841724525,mastercard,Subway,Fast Food,Utah,Salt Lake City,Pending,6.59,MCC 5814,0,Vanessa Ferguson,['Italian BMT'],[6.59]
SKF7HJ-0TDS-OCMU6P,2023-03-27 20:55,2267742945653559,mastercard,Subway,Fast Food,Tennessee,Knoxville,Pending,6.59,MCC 5814,0,Kyle Mayer,['Italian BMT'],[6.59]
KXFICL-T25I-XHE9GR,2023-05-10 23:46,2299794433934449,mastercard,Subway,Fast Food,Illinois,Aurora,Declined,13.08,MCC 5814,0,Danielle Valentine,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
CY1ICS-COQN-6325NH,2023-04-03 07:54,2411784149707141,mastercard,Subway,Fast Food,North Carolina,Charlotte,Declined,13.08,MCC 5814,0,Olivia Small,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
B25JB2-HKWP-ABBCOQ,2023-06-06 19:43,2661235142523099,mastercard,Subway,Fast Food,Georgia,Augusta,Declined,6.59,MCC 5814,0,Calvin Rhodes,['Italian BMT'],[6.59]
NRLEKN-N4C4-GCP3A0,2023-01-25 21:43,2402340610116360,mastercard,Subway,Fast Food,Indiana,Fort Wayne,Declined,6.59,MCC 5814,0,Sean Woodward,['Italian BMT'],[6.59]
X0G9MN-OV6W-BU789U,2023-06-22 22:22,2720069723576427,mastercard,Subway,Fast Food,Florida,Miami,Successful,13.08,MCC 5814,1,Kyle Mayer,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
CWV7IW-LNJN-TZ6PWP,2023-06-11 10:39,2272180927524881,mastercard,Subway,Fast Food,Wyoming,Casper,Pending,6.59,MCC 5814,0,Catherine Peterson,['Italian BMT'],[6.59]
QO6EVE-FAS3-PU7H2U,2023-03-25 08:40,5555830748839857,mastercard,Subway,Fast Food,Idaho,Boise City,Pending,6.59,MCC 5814,0,William Villarreal,['Italian BMT'],[6.59]
8CH7JS-97UV-8CML55,2023-01-19 10:50,2720848980006784,mastercard,Subway,Fast Food,Wisconsin,Madison,Declined,6.59,MCC 5814,0,William Villarreal,['Italian BMT'],[6.59]
OW08FE-35ER-YZ5XYN,2023-03-23 10:29,5334675316960033,mastercard,Subway,Fast Food,North Carolina,Charlotte,Pending,13.08,MCC 5814,0,Olivia Small,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
3Y09IF-MCMN-G6PX6S,2023-06-06 07:57,2238671510065566,mastercard,Subway,Fast Food,Oklahoma,Oklahoma City,Declined,6.59,MCC 5814,0,Calvin Rhodes,['Italian BMT'],[6.59]
PTKLRA-8HG6-NK3WL0,2023-06-09 16:48,2254343851377450,mastercard,Subway,Fast Food,Alaska,Anchorage,Successful,6.59,MCC 5814,0,Patrick Adams,['Italian BMT'],[6.59]
95VA6E-BQUZ-8G3AX6,2023-03-22 21:24,2259403670014448,mastercard,Subway,Fast Food,Alabama,Birmingham,Successful,6.59,MCC 5814,0,Tiffany Allen,['Italian BMT'],[6.59]
5R6WOK-63P8-F550ZJ,2023-06-14 05:02,2234912431707207,mastercard,Subway,Fast Food,Florida,Miami,Successful,19.07,MCC 5814,1,Kristi Ryan,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara']","[6.59, 6.49, 5.99]"
7I6N6C-OIC6-THKTY1,2023-05-11 20:57,5349207838147197,mastercard,Subway,Fast Food,New York,New York,Declined,6.59,MCC 5814,0,Heather Sherman,['Italian BMT'],[6.59]
28LIK3-LNT0-W9QNDK,2023-03-13 15:20,2644787638687525,mastercard,Subway,Fast Food,Delaware,Wilmington,Pending,6.59,MCC 5814,0,Patrick Adams,['Italian BMT'],[6.59]
L65F27-M63O-M8E0HZ,2023-03-25 12:01,2301127708551877,mastercard,Subway,Fast Food,Oregon,Portland,Pending,6.59,MCC 5814,0,William Villarreal,['Italian BMT'],[6.59]
PZIL7I-5OS8-IAYIFD,2023-06-12 12:42,2263818906313674,mastercard,Subway,Fast Food,Alaska,Anchorage,Successful,6.59,MCC 5814,0,Elizabeth Chaney,['Italian BMT'],[6.59]
UQ9CD9-AF9X-IWW031,2023-02-01 14:02,2712368289202307,mastercard,Subway,Fast Food,Colorado,Denver,Successful,6.59,MCC 5814,0,Stephen Curtis,['Italian BMT'],[6.59]
8ZUOSM-IS27-INDLPM,2023-04-13 11:21,5175976127573250,mastercard,Subway,Fast Food,Nebraska,Omaha,Pending,6.59,MCC 5814,0,Carrie Franklin,['Italian BMT'],[6.59]
WK4RVJ-4EGQ-ZMXL8N,2023-06-11 21:44,2296355776947837,mastercard,Subway,Fast Food,Oklahoma,Tulsa,Successful,6.59,MCC 5814,0,Calvin Rhodes,['Italian BMT'],[6.59]
AKD7LB-W2J7-GOK75X,2023-06-22 19:43,2225847642011869,mastercard,Subway,Fast Food,Nebraska,Lincoln,Successful,6.59,MCC 5814,0,Tony Riley,['Italian BMT'],[6.59]
61N7HC-YK87-55CGCG,2023-03-11 10:09,2513249207343996,mastercard,Subway,Fast Food,West Virginia,Huntington,Pending,6.59,MCC 5814,0,Andrea Randolph,['Italian BMT'],[6.59]
U8T7BM-IZOX-PI1MPX,2023-06-14 13:54,2278666870760963,mastercard,Subway,Fast Food,Virginia,Virginia Beach,Pending,13.08,MCC 5814,0,Maria Freeman,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
W8REI8-F237-7M8FED,2023-04-16 16:38,2720161463832894,mastercard,Subway,Fast Food,Maine,Portland,Declined,6.59,MCC 5814,0,Heather Dean,['Italian BMT'],[6.59]
W3X6DK-BJVQ-D7FH6C,2023-05-08 17:34,2282179009919843,mastercard,Subway,Fast Food,Missouri,Kansas City,Declined,6.59,MCC 5814,0,Elizabeth Chaney,['Italian BMT'],[6.59]
X7WIHF-0TMW-INNK2X,2023-02-21 23:52,2623150689453161,mastercard,Subway,Fast Food,Oregon,Portland,Successful,6.59,MCC 5814,0,Anthony Ward,['Italian BMT'],[6.59]
9PMR5D-49CF-18U8CL,2023-03-16 19:01,5157629766210450,mastercard,Subway,Fast Food,Rhode Island,Warwick,Pending,6.59,MCC 5814,0,James Gilmore,['Italian BMT'],[6.59]
H58S4V-O33F-CDDB5R,2023-03-02 15:45,2270478039726242,mastercard,Subway,Fast Food,Vermont,Burlington,Declined,6.59,MCC 5814,0,Elizabeth Chaney,['Italian BMT'],[6.59]
ZXCDLI-JCFS-CZOMCQ,2023-05-09 06:55,2573076074411326,mastercard,Subway,Fast Food,Washington,Spokane,Declined,6.59,MCC 5814,0,Kevin Gomez,['Italian BMT'],[6.59]
HQCBGF-THW2-8ASBOJ,2023-05-16 15:09,2705768138883950,mastercard,Subway,Fast Food,Rhode Island,Providence,Pending,6.59,MCC 5814,0,Jessica Perry,['Italian BMT'],[6.59]
HF39CB-C6JS-RTXCO2,2023-06-10 09:41,5532004365607041,mastercard,Subway,Fast Food,Massachusetts,Worcester,Successful,6.59,MCC 5814,0,Nicholas Vazquez,['Italian BMT'],[6.59]
PAU3HB-AB85-N3N722,2023-04-13 23:06,2720413634940811,mastercard,Subway,Fast Food,Ohio,Columbus,Pending,6.59,MCC 5814,0,Catherine Peterson,['Italian BMT'],[6.59]
7CJCM0-VJDD-L1G1GA,2023-03-16 15:42,2230964879255763,mastercard,Subway,Fast Food,Mississippi,Gulfport,Pending,6.59,MCC 5814,0,Ryan Wolfe,['Italian BMT'],[6.59]
YANEOY-O3A3-1TFCWM,2023-06-18 17:34,2701370321796976,mastercard,Subway,Fast Food,Texas,San Antonio,Declined,19.07,MCC 5814,0,Catherine Peterson,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara']","[6.59, 6.49, 5.99]"
MX5ZM8-GQJP-FHSME8,2023-06-15 06:25,2720920040703914,mastercard,Subway,Fast Food,Wyoming,Casper,Pending,6.59,MCC 5814,0,Kevin Gomez,['Italian BMT'],[6.59]
MHKBRO-LQFY-MMC5NM,2023-05-09 11:07,2297592290779754,mastercard,Subway,Fast Food,North Carolina,Raleigh,Successful,6.59,MCC 5814,0,Anthony Ward,['Italian BMT'],[6.59]
WE3MFU-CJMH-BIICIJ,2023-02-26 17:23,2700674650012397,mastercard,Subway,Fast Food,Minnesota,Saint Paul,Declined,6.59,MCC 5814,0,Vicki Johnson,['Italian BMT'],[6.59]
FTUR1L-L9UX-WXJ26P,2023-06-28 16:16,2431621947030597,mastercard,Subway,Fast Food,Louisiana,Baton Rouge,Successful,6.59,MCC 5814,0,Joshua Webb,['Italian BMT'],[6.59]
FDMJKW-AADO-XE8RC9,2023-05-01 05:27,5379135809723410,mastercard,Subway,Fast Food,Massachusetts,Worcester,Pending,6.59,MCC 5814,0,Ashley Herrera DVM,['Italian BMT'],[6.59]
NN5RHN-QYR6-0E56UJ,2023-04-02 19:07,5320960109838976,mastercard,Subway,Fast Food,Mississippi,Gulfport,Successful,6.59,MCC 5814,0,Maria Freeman,['Italian BMT'],[6.59]
8WL9EJ-ORJ8-39GH45,2023-06-12 13:54,5588681560144277,mastercard,Subway,Fast Food,New Mexico,Albuquerque,Declined,6.59,MCC 5814,0,Calvin Rhodes,['Italian BMT'],[6.59]
OG0RYB-4PYG-MCXJGO,2023-01-02 16:55,2284869131665649,mastercard,Subway,Fast Food,Minnesota,Saint Paul,Declined,6.59,MCC 5814,0,Danielle Valentine,['Italian BMT'],[6.59]
RZ9C30-NXLH-AFEMW3,2023-03-24 08:51,2281205044391150,mastercard,Subway,Fast Food,Hawaii,Pearl City,Declined,6.59,MCC 5814,0,Hailey Perez,['Italian BMT'],[6.59]
XW529A-BHIT-E6F5KT,2023-05-21 05:07,2240302058255080,mastercard,Subway,Fast Food,Washington,Spokane,Pending,6.59,MCC 5814,0,Danielle Valentine,['Italian BMT'],[6.59]
XEAD82-Y5SO-Y8QVCE,2023-03-31 23:38,2259357077337473,mastercard,Subway,Fast Food,Louisiana,Baton Rouge,Declined,6.59,MCC 5814,0,Jessica Perry,['Italian BMT'],[6.59]
TNB8F6-CWZ7-M1TYF1,2023-05-10 18:45,2550015898980220,mastercard,Subway,Fast Food,Vermont,Burlington,Successful,6.59,MCC 5814,0,Colton Guerrero,['Italian BMT'],[6.59]
S3SAX9-S2WF-A92J7P,2023-01-14 21:00,5189073032606369,mastercard,Subway,Fast Food,Rhode Island,Providence,Declined,6.59,MCC 5814,0,Jacob Wiley,['Italian BMT'],[6.59]
BBZKRD-T2BF-FGGPUB,2023-04-30 20:02,2307698246312463,mastercard,Subway,Fast Food,Pennsylvania,Pittsburgh,Successful,6.59,MCC 5814,0,Elizabeth Chaney,['Italian BMT'],[6.59]
JBJ08C-CR7A-58NUXK,2023-01-29 16:03,2227738725475634,mastercard,Subway,Fast Food,Oklahoma,Oklahoma City,Declined,6.59,MCC 5814,0,Tony Riley,['Italian BMT'],[6.59]
985H53-LZFI-ITXMPZ,2023-06-01 22:14,2700148158651659,mastercard,Subway,Fast Food,North Carolina,Charlotte,Declined,13.08,MCC 5814,0,Heather Sherman,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
JVUJIQ-BIJQ-H5SG0L,2023-04-17 16:17,2259833535817660,mastercard,Subway,Fast Food,Massachusetts,Boston,Successful,6.59,MCC 5814,0,Olivia Small,['Italian BMT'],[6.59]
5H7RXN-NMCN-P1OSES,2023-06-23 14:08,2693124781573338,mastercard,Subway,Fast Food,Oklahoma,Oklahoma City,Declined,6.59,MCC 5814,0,Dr. Patricia Gross,['Italian BMT'],[6.59]
9OQR3T-M0S8-5AREAD,2023-03-10 23:08,5390195990760956,mastercard,Subway,Fast Food,Maryland,Columbia,Declined,6.59,MCC 5814,0,Catherine Peterson,['Italian BMT'],[6.59]
PNBTPK-NSJQ-DYKB5E,2023-01-10 21:58,2253414901692999,mastercard,Subway,Fast Food,Illinois,Chicago,Declined,6.59,MCC 5814,0,Hailey Perez,['Italian BMT'],[6.59]
3SPHCL-TTKF-VNORFO,2023-03-05 19:14,5553668903077877,mastercard,Subway,Fast Food,Iowa,Des Moines,Successful,6.59,MCC 5814,0,Tiffany Allen,['Italian BMT'],[6.59]
FL21PI-YXOT-WNA9PV,2023-01-16 11:08,2548001996843671,mastercard,Subway,Fast Food,Missouri,Kansas City,Successful,13.08,MCC 5814,0,Juan Shah,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
UGARO4-478L-ULO711,2023-02-07 17:23,2257338450694013,mastercard,Subway,Fast Food,Colorado,Denver,Successful,6.59,MCC 5814,0,Tony Riley,['Italian BMT'],[6.59]
VKA9QI-YSJJ-D0PY09,2023-01-24 18:50,2436785747587026,mastercard,Subway,Fast Food,Alaska,Fairbanks,Declined,6.59,MCC 5814,0,Mr. William Pena,['Italian BMT'],[6.59]
Q0NLZD-O2DM-0O4FKF,2023-06-27 23:51,5101826929115462,mastercard,Subway,Fast Food,Kansas,Wichita,Pending,6.59,MCC 5814,0,William Donovan,['Italian BMT'],[6.59]
JY6C68-H4XZ-8RLPPA,2023-01-05 17:04,5461478787443687,mastercard,Subway,Fast Food,Oklahoma,Tulsa,Pending,6.59,MCC 5814,0,Jacob Wiley,['Italian BMT'],[6.59]
LWYRSE-ASC8-TSF4SK,2023-02-27 13:46,2232461298963448,mastercard,Subway,Fast Food,North Carolina,Charlotte,Successful,13.08,MCC 5814,0,Mr. William Pena,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
ORGEDS-CLSR-JUIMLI,2023-01-17 07:04,2250928790967033,mastercard,Subway,Fast Food,Florida,Miami,Declined,6.59,MCC 5814,1,Jessica Perry,['Italian BMT'],[6.59]
KPFKQV-RKLI-JLS6W4,2023-03-07 22:35,2720578035885730,mastercard,Subway,Fast Food,Iowa,Cedar Rapids,Successful,6.59,MCC 5814,0,Mr. William Pena,['Italian BMT'],[6.59]
VW7BHH-EYDZ-L1CZ0J,2023-04-27 17:28,2268448604817936,mastercard,Subway,Fast Food,Alaska,Anchorage,Successful,6.59,MCC 5814,0,Stephanie Davidson,['Italian BMT'],[6.59]
MMFDTN-Y1WD-KNHX2G,2023-02-02 22:14,2287793702821166,mastercard,Subway,Fast Food,Michigan,Grand Rapids,Successful,13.08,MCC 5814,0,Mallory Ruiz,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
764DZD-LZO5-R0ES1H,2023-01-11 21:14,2228474064987935,mastercard,Subway,Fast Food,Wyoming,Casper,Successful,6.59,MCC 5814,0,Jacob Wiley,['Italian BMT'],[6.59]
2GS9PF-EKEE-YEVEPE,2023-06-21 08:14,2258339796716782,mastercard,Subway,Fast Food,Utah,Salt Lake City,Successful,6.59,MCC 5814,0,Jacob Wiley,['Italian BMT'],[6.59]
EHA216-XJZV-88GBOR,2023-05-04 18:54,2307560471595099,mastercard,Subway,Fast Food,Wyoming,Cheyenne,Pending,6.59,MCC 5814,0,Heather Dean,['Italian BMT'],[6.59]
5IIDHI-0EPI-QN8DY5,2023-01-28 23:20,2416959023399349,mastercard,Subway,Fast Food,Virginia,Virginia Beach,Pending,13.08,MCC 5814,0,April Nguyen,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
OIH0AS-FMCM-LKVZ4H,2023-02-07 22:53,5548995312104275,mastercard,Subway,Fast Food,Nebraska,Lincoln,Declined,6.59,MCC 5814,0,Heather Dean,['Italian BMT'],[6.59]
KBIF1U-XXML-NJ9Y5U,2023-06-20 20:44,2293987608806709,mastercard,Subway,Fast Food,Maryland,Baltimore,Declined,19.07,MCC 5814,0,Jennifer Taylor,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara']","[6.59, 6.49, 5.99]"
0NFO2S-82VI-ZU21J9,2023-04-26 08:48,5236389995067842,mastercard,Subway,Fast Food,North Dakota,Fargo,Successful,6.59,MCC 5814,0,Michael Smith,['Italian BMT'],[6.59]
JA1BPG-AARP-NA2SOX,2023-03-14 06:22,2716590150335090,mastercard,Subway,Fast Food,New Mexico,Albuquerque,Declined,6.59,MCC 5814,0,Vanessa Ferguson,['Italian BMT'],[6.59]
BI9AQ2-TMMA-A85QE6,2023-02-24 12:45,377403883621501,amex,Subway,Fast Food,Texas,San Antonio,Pending,26.06,MCC 5814,0,Angela Diaz,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara', 'Subway Club']","[6.59, 6.49, 5.99, 6.99]"
HMPL17-Y1DG-H8P2GY,2023-02-02 10:53,374263464813627,amex,Subway,Fast Food,Mississippi,Jackson,Declined,6.59,MCC 5814,0,Patrick Adams,['Italian BMT'],[6.59]
IP3GRG-RW9Q-O7GA5Y,2023-04-30 23:53,376324197234388,amex,Subway,Fast Food,Nevada,Las Vegas,Pending,6.59,MCC 5814,0,Calvin Rhodes,['Italian BMT'],[6.59]
KSJLT8-8WI4-57S64B,2023-05-21 18:00,372798237674394,amex,Subway,Fast Food,Colorado,Colorado Springs,Pending,6.59,MCC 5814,0,Maria Freeman,['Italian BMT'],[6.59]
D47WIY-NQ8G-16UGSI,2023-06-18 19:57,347541445251965,amex,Subway,Fast Food,Alaska,Fairbanks,Declined,6.59,MCC 5814,0,Vanessa Ferguson,['Italian BMT'],[6.59]
MJC31V-F64I-JO6H42,2023-04-20 11:11,378836820184639,amex,Subway,Fast Food,Delaware,Dover,Pending,6.59,MCC 5814,0,Haley Williams,['Italian BMT'],[6.59]
GDWOFM-ZJQ3-8CG9GR,2023-01-19 23:21,345794745103954,amex,Subway,Fast Food,Nebraska,Omaha,Pending,6.59,MCC 5814,0,Steven Hess,['Italian BMT'],[6.59]
QG2FN0-IVQY-5HUW6T,2023-05-11 12:02,377519598920407,amex,Subway,Fast Food,California,Los Angeles,Successful,26.06,MCC 5814,0,Robert Mathews,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara', 'Subway Club']","[6.59, 6.49, 5.99, 6.99]"
DIY0S7-S82R-W6IDA5,2023-02-11 13:35,345580752364328,amex,Subway,Fast Food,Alabama,Montgomery,Pending,6.59,MCC 5814,0,Hailey Perez,['Italian BMT'],[6.59]
FD8O8Z-3ZS5-DOK4KL,2023-05-06 08:06,343358439595834,amex,Subway,Fast Food,Georgia,Augusta,Pending,13.08,MCC 5814,0,Danielle Valentine,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
CJQT44-GNKH-19QWUV,2023-04-24 05:45,371240987266627,amex,Subway,Fast Food,Hawaii,Pearl City,Successful,6.59,MCC 5814,0,Mallory Ruiz,['Italian BMT'],[6.59]
JW8J82-3XB7-UW0W6A,2023-01-04 13:29,340167521645040,amex,Subway,Fast Food,Illinois,Chicago,Pending,6.59,MCC 5814,0,Dr. Patricia Gross,['Italian BMT'],[6.59]
KI601A-0A6J-CN3ZKH,2023-01-20 20:52,373401339056466,amex,Subway,Fast Food,Kentucky,Louisville,Successful,6.59,MCC 5814,0,Mr. William Pena,['Italian BMT'],[6.59]
Y3ZVU9-G5KC-4QS6X2,2023-04-09 21:34,342066727389155,amex,Subway,Fast Food,New Hampshire,Nashua,Declined,6.59,MCC 5814,0,Colton Guerrero,['Italian BMT'],[6.59]
PW7W1C-Q5RY-TRRMSO,2023-04-21 07:42,343958985781983,amex,Subway,Fast Food,Georgia,Atlanta,Pending,13.08,MCC 5814,1,Kevin Gomez,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
DTMWX1-U2P6-5ALI54,2023-03-19 13:49,343270365561690,amex,Subway,Fast Food,Minnesota,Minneapolis,Successful,6.59,MCC 5814,0,Sean Woodward,['Italian BMT'],[6.59]
Z828LU-6L1H-Z9J33W,2023-06-10 20:16,375696830472793,amex,Subway,Fast Food,Virginia,Virginia Beach,Declined,6.59,MCC 5814,0,Matthew Jones,['Italian BMT'],[6.59]
V5B9Q0-7FNJ-N1T826,2023-05-01 20:53,344229421504747,amex,Subway,Fast Food,Alabama,Birmingham,Successful,6.59,MCC 5814,0,Stephen Curtis,['Italian BMT'],[6.59]
B95KRZ-R5QE-U0KBYL,2023-02-13 08:04,347409605049860,amex,Subway,Fast Food,Missouri,Kansas City,Successful,6.59,MCC 5814,0,Steven Hess,['Italian BMT'],[6.59]
L9GVY8-P625-F41ONZ,2023-01-27 23:43,348309455966438,amex,Subway,Fast Food,Oregon,Portland,Declined,6.59,MCC 5814,0,Chad Decker,['Italian BMT'],[6.59]
IMP2B3-56ZP-XHOSVO,2023-02-16 06:58,346858284399965,amex,Subway,Fast Food,Nevada,Las Vegas,Declined,6.59,MCC 5814,0,Patrick Adams,['Italian BMT'],[6.59]
9JFIQ0-JKLD-7MJJOP,2023-06-04 10:02,374907354273421,amex,Subway,Fast Food,Nevada,Henderson,Pending,6.59,MCC 5814,0,Rachel Rodriguez,['Italian BMT'],[6.59]
55NDMP-B2M1-L4RHDS,2023-06-05 21:55,378226419199935,amex,Subway,Fast Food,Mississippi,Gulfport,Successful,6.59,MCC 5814,0,Anthony Fowler,['Italian BMT'],[6.59]
A2SILF-0S2A-858MU8,2023-01-03 10:20,370633599942851,amex,Subway,Fast Food,Rhode Island,Providence,Declined,6.59,MCC 5814,0,Jessica Perry,['Italian BMT'],[6.59]
BXY5F7-K4IX-M8C0LI,2023-04-22 05:33,348495077240821,amex,Subway,Fast Food,Wyoming,Casper,Pending,6.59,MCC 5814,0,Robert Mathews,['Italian BMT'],[6.59]
